RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10
121695,Colonial Village,Washington,DC,Washington,District of Columbia,3923,,,,,,,,,,,,,,,,,,,,,,,,,,,303100,306500,308700,313100,319300,323600,325400,328700,328700,322800,319500,323800,330100,333000,334400,337600,339800,341300,346500,356600,369700,385700,398200,405300,410200,414300,418400,421300,420800,420300,421200,419600,418200,421900,430100,438500,445300,451900,456100,456600,458600,466500,481000,494900,504200,509200,514300,523900,536100,543300,543900,545500,551000,555900,550900,541300,538000,543600,551500,558200,564700,573400,584300,596700,608300,618300,626500,637100,650700,666500,681300,698500,717100,734000,746800,756900,765300,773800,780500,783800,791000,788700,773100,760500,764200,769600,772900,774800,778700,784100,794000,804100,808300,810100,812800,816400,818800,820300,822000,823900,819900,812500,809700,811100,808500,802700,799200,797600,793400,789500,787300,787600,787400,784200,776400,769300,764500,763600,766600,769500,768600,766400,763600,759400,757500,756200,756200,761100,768000,768800,765200,754500,738600,726000,722800,719800,715900,713900,719500,723300,721300,719400,725200,731700,733400,729200,720200,712600,710600,711900,707400,699100,692900,694400,698000,703700,712000,720500,726700,733900,737100,737300,739400,742800,744000,742900,737300,732700,734100,738500,740800,744000,749800,755200,756300,757400,761700,766500,768500,773200,781100,790400,801700,813400,822200,828500,833700,836900,842500,853000,862300,865900,871300,878900,882600,880700,877800,874200,869000,866400,866000,864500,864400,865900,860300,854000,852900,858200,866500,878000,886500,890800,894400,904100,915100,923500,931700,940100,947600,950500,949300
121740,Judiciary Square,Washington,DC,Washington,District of Columbia,3938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165200,171900,176500,180000,182600,184100,184900,186700,188700,186700,183400,184600,187800,183900,171800,161500,158500,155200,154700,158700,162300,161800,162800,167000,171000,171300,171700,174800,178000,181700,185000,185100,185900,190600,198100,204800,211300,218500,225700,233300,243400,255800,263700,268900,274600,279900,282500,285500,291700,300100,306600,307600,305600,305000,307400,311600,317500,323000,322600,321600,329200,340500,347000,353300,362800,371400,377200,380100,382400,386500,393000,395500,397000,401700,411100,417600,422200,427600,435900,442700,444800,442700,440900,443900,441300,433700,429300,428200,424700,420400,420200,424900,430500,431800,432800,434800,436300,435400,433400,432000,431400,431200,428600,424100,420200,420100,421200,422300,423100,424100,422800,421300,419900,417000,414500,414400,413800,411000,407500,402700,398200,395600,395900,397900,399400,400500,399000,395500,394200,397000,400600,405600,409600,411300,412800,413900,414500,416200,417500,416000,414400,414800,416200,416900,417500,418200,418800,420200,422200,423900,425300,426600,428600,433200,437000,437200,435300,434300,433600,431900,430600,431600,435400,439400,442700,444300,445600,448000,452500,457100,461300,466600,472300,475100,475600,478000,481100,482700,484600,487200,490900,494700,496500,496500,497600,499000,500500,502100,504700,507900,510600,512500,513600,515000,516000,515500,515700,518600,521500,524300,526900,527500,525500,524700,528200,534500,540000,542800,544000
273007,Boulevard Manor,Arlington,VA,Washington,Arlington,3955,232300,230700,230700,231700,232400,232300,231900,232300,233500,234500,235100,236200,238100,239600,240300,240000,238800,238000,237900,238000,238100,238700,239200,239800,240200,239500,237200,234100,231900,231700,232600,233700,234800,236300,237700,239100,240500,241300,243700,248800,254500,258500,261500,263600,265900,269300,273200,276000,279000,284400,290900,295800,298800,302300,308700,316500,323000,328500,333500,337400,340300,342900,345200,348200,354400,362500,369000,374300,380700,385900,391300,399800,409600,416300,420700,424500,427800,430300,430900,431600,433300,436400,439800,443200,446600,451400,456700,462600,468900,474000,478200,483300,489200,496900,504800,510900,517100,523600,530800,539500,547800,554900,562600,570400,576400,581100,587100,593500,599600,607000,614500,619000,622100,625900,629400,631000,629900,626100,620500,615600,612600,612000,614600,618300,620100,619500,621000,625300,628500,628900,629400,632700,635700,637100,636600,634300,629800,626500,624200,622000,621600,623700,627100,630200,631900,630300,624400,617400,614200,612900,609700,605100,602500,603200,606000,606700,605100,603700,603800,605100,606300,607100,606400,603600,605100,610600,610900,607100,605300,603100,601900,604200,607400,610900,614300,616700,615500,612700,611100,611800,613200,614700,614900,614700,615800,617800,622800,629700,633700,635500,638200,639200,638200,637000,638000,641300,644200,644500,646200,649700,651500,651400,653400,658600,663700,668700,673400,674800,675000,675400,674600,675500,679100,679600,676700,675600,681900,694600,705600,714100,720100,724200,729400,736300,739500,742100,744900,746900,746700,745600,746100,747300,746800,746800,747300,746900,747000,748600,751700,754700,756600,758600,761600,762100,765600,770300,773100
271729,High View Park,Arlington,VA,Washington,Arlington,3988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593400,592400,588400,584300,576500,566900,560700,562800,567100,570000,570900,571600,573400,577000,582600,590000,595200,597600,600700,604300,603300,600800,600400,600300,598900,598400,601000,603800,601200,596300,597500,604200,611200,618700,625400,630400,636200,642000,645600,648800,652200,653300,653800,652000,648800,645300,643300,643200,647500,647900,647900,650700,650400,646900,646000,644900,643800,647800,653800,658800,662800,668200,671600,674500,679400,684400,686500,691200,698500,706000,711400,714500,714800,716700,719800
121705,Dupont Park,Washington,DC,Washington,District of Columbia,4004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332000,328600,326100,322700,319000,317600,314400,307300,301200,299500,298800,296900,293900,292400,290900,286800,279900,273300,269500,270400,273600,276900,278600,280200,282900,286500,289300,294800,303600,313700,321100,324700,325900,327300,328900,331900,334200,335400,335600,334100,333000,333300,330800,326300,326700,330600,333400,335300,338100,340800,345400,350700,355100,358100,357800,354900,354500,356000,358500,365300,375400,384800,390300,396900,405600,412700,415200,415300,411800,407500,405700,406700,409100,410600,411300,411400,411600
416853,Lawyers Rd - Fox Mill Rd,Reston,VA,Washington,Fairfax,4014,270300,270600,271300,270900,270300,269800,270300,270800,271800,273300,275200,276900,278600,281400,283700,285800,287600,289700,291800,294400,297100,300300,301500,301000,300600,300400,299600,298100,295800,293800,292800,292700,293500,294400,295800,297400,299300,300400,300900,304300,309600,312200,311000,310700,313000,316800,318700,319700,322400,328900,336700,344000,352200,360300,368100,376200,382600,387900,395200,403200,407800,410700,416000,423100,428900,433900,437400,439500,442100,445900,449800,454200,458800,462200,463800,464400,465400,467200,471100,476700,482600,488400,494100,498600,503800,509300,512500,512800,513900,519100,527700,535700,540700,545100,552000,560800,569700,578500,589700,603700,617100,630100,643400,655100,666800,679400,690100,698500,706200,715400,724600,731200,734800,735700,734400,732600,730800,728400,727300,726800,724700,719000,713000,709800,710000,710800,712000,714900,718500,722500,723300,721400,718600,715700,710200,706200,704100,701800,697100,691100,679500,664900,655500,653100,652000,649400,644100,636400,629300,623100,618100,614000,606100,594800,586700,581900,576600,575100,580200,587400,591500,593500,596500,597800,609400,628700,639800,639200,640900,642100,642000,637900,632400,629600,627800,627600,630200,633400,634300,634900,637000,640700,642500,644600,647400,648900,648200,646800,644300,642800,641900,641100,639900,636800,633200,634200,636400,636100,636600,637800,636100,633700,636000,643500,650500,657100,666900,676800,683700,688500,690400,690800,690100,689800,690600,691100,691200,693200,694800,694200,694400,696300,695800,693800,694700,698100,702700,706600,708000,707600,704200,698000,694000,694100,697500,703800,707700,707800,706400,706200,706900,707800,707900,705900,704100,703800,704100
121744,Kent,Washington,DC,Washington,District of Columbia,4058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502400,500800,503500,509900,518600,532000,550000,561100,563000,564200,569700,576900,583900,591000,598400,605700,612100,622400,637600,652200,660100,661000,656900,652500,652100,653800,657800,661500,666900,678000,696400,713500,726200,735600,745100,758400,774700,787100,797900,805400,807500,815100,829600,838300,844500,853800,860800,868400,876500,883600,887000,896600,911400,916400,909100,904300,902600,908300,922800,935200,943900,956800,974600,985600,991300,998300,1006100,1012300,1018700,1025900,1031600,1041700,1055200,1065600,1068300,1073300,1083700,1099400,1115800,1128100,1137700,1147600,1157900,1169500,1179300,1185400,1188200,1185600,1177400,1175400,1178100,1176800,1170900,1161100,1149200,1139800,1136500,1140500,1152700,1166100,1177000,1184300,1189900,1200600,1220200,1241200,1258500,1265700,1256900,1238400,1229300,1233800,1236600,1230400,1220700,1212300,1207900,1211200,1215100,1212700,1199500,1181600,1168700,1159500,1150900,1146500,1147000,1148100,1147100,1145100,1146100,1144500,1160000,1190100,1208400,1212500,1224100,1236100,1243500,1245300,1238000,1229100,1223900,1229100,1232700,1231000,1225900,1225000,1221500,1214700,1206300,1202500,1199200,1196500,1195000,1195300,1197500,1201000,1203500,1203500,1210200,1218200,1225200,1232600,1242800,1237900,1224700,1215600,1216100,1217300,1218000,1218100,1215700,1216200,1220800,1227900,1238100,1256500,1271900,1281000,1292300,1306700,1319800,1331700,1339300,1340200,1341100,1343300,1346000,1347600,1349900,1354400,1358600,1359100,1358400,1358500,1360800,1367800,1385000,1405100,1417400,1426100,1436200,1444500,1438600,1428600,1425400,1425800,1425500,1436600,1440500,1429000,1419400,1419700,1420300
121672,Barnaby Woods,Washington,DC,Washington,District of Columbia,4114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413700,420400,422200,424100,428000,435300,444100,454100,466000,479100,487800,497200,506100,512500,519100,526000,528200,528800,528900,530200,533700,532500,530300,536100,546000,553200,558200,560900,562900,566000,571400,579100,586600,595200,605800,620400,635800,645400,651500,660500,667900,675000,687700,697400,701800,709100,720800,723900,717300,710500,706900,706900,712400,720200,727000,734800,743000,751700,762200,775700,788200,797800,808000,820000,830200,837100,841700,846500,853300,856900,856600,858400,867100,878700,888100,892600,895300,899900,900700,898200,895100,894600,893700,893600,893000,892500,890500,889400,891600,892500,892200,894500,898700,899500,899300,901000,904300,906300,908100,909200,907700,904500,902100,900200,897600,894200,888500,881700,876200,872900,870100,866600,863700,861800,858600,853100,850600,848700,843900,839500,838600,840600,844200,848700,850800,849500,853500,862100,865200,866900,874100,878800,877000,874800,871800,867100,861700,863100,862100,854900,848300,850900,855500,856700,854400,851900,849600,850700,854800,858900,863700,869900,875600,883200,890200,892100,892500,895800,898600,898300,899700,903000,907000,909900,909900,907000,906500,912600,918100,916800,918700,930500,945000,953500,954200,951800,952300,950600,949000,952100,959400,964300,968200,970000,970900,972800,978400,986200,999200,1015600,1031700,1048700,1068000,1084200,1089800,1086700,1082500,1081800,1082700,1082700,1081200,1070600,1054600,1042500,1038000,1036700,1040300,1043800,1046100
121765,North Cleveland Park,Washington,DC,Washington,District of Columbia,4140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353700,359300,361000,363900,368400,375100,383200,392300,399700,405400,410600,421200,433700,443100,447100,451100,454400,457200,460300,464500,469500,476000,485000,496500,507500,513600,517000,518500,520400,523700,525700,525100,525000,525700,529300,538900,547200,550600,555000,563300,569500,576300,585100,591200,595000,598400,600800,603500,608100,611800,615100,619700,623000,624000,629500,641000,653700,662800,667500,669100,672100,680200,690000,702900,719000,733300,741100,747800,755500,763700,772800,781300,787800,789400,788800,787000,785400,785500,787900,789000,790500,792800,792500,789300,786200,784400,782900,781600,782700,785100,783100,777400,773000,771900,772700,775500,777800,780600,782400,782000,779900,777600,773800,771800,772000,771100,767700,764800,763700,763700,763000,760600,758500,756500,755300,755100,754600,751100,747900,746500,747200,747800,750600,756800,763100,764700,772000,782700,787000,788000,793500,798700,799000,797300,795300,793300,789900,791700,791400,785700,780700,784800,788900,789200,787900,786900,784300,782900,782600,783600,785900,788100,790400,794400,797100,798400,799100,802500,808400,811800,812000,811900,812400,815100,819100,819400,817600,821000,826800,831300,835400,843400,853600,861900,866200,868400,870600,873500,878100,882300,885400,886100,886400,886300,889700,895500,900100,903700,911300,918700,923000,929400,940200,949400,953400,957300,963300,967700,970900,974400,976900,979200,989800,1000500,1011200,1025200,1040800,1045700,1048100
241195,Alcova Heights,Arlington,VA,Washington,Arlington,4215,180400,180400,181400,181700,180700,179400,177900,176700,176200,175500,175400,176400,177000,176000,175200,175500,176600,177300,177800,178300,178900,180300,182100,182700,182300,182000,181700,181300,180500,179800,180000,182100,184600,186200,186900,187500,188600,191000,194500,198000,201100,204900,209500,213000,215500,218100,220600,222100,223100,224300,225700,227300,229800,233200,236900,239600,241200,243200,245500,247800,252700,259000,263800,266100,267500,270800,275700,280600,285600,291900,299800,308700,314700,317100,318800,322100,328000,332800,333700,334000,335400,336500,338200,341500,344800,347800,351800,358400,366600,373600,380800,389200,396100,402000,409600,418400,427200,435500,443500,450900,456500,458900,461200,465600,471200,476000,481300,487300,495300,503800,511500,518000,524100,529400,533100,536600,543000,548200,546400,540300,535800,536000,537300,536800,536300,538900,542100,544900,544500,544100,544900,547400,548000,546700,545800,545700,542900,538300,534000,529700,523200,515000,508800,505900,501500,494400,487600,481300,473800,467600,464600,461400,457200,455700,457500,458600,459100,462800,467100,469600,472000,475000,477200,476800,486400,503600,512300,509000,508300,505400,499100,494500,493700,493800,492100,490200,486200,481200,478800,481300,485000,488000,490500,494300,499600,505500,511200,516700,518700,517900,517700,516700,511900,507100,506000,506800,506600,504400,503600,504400,502800,499600,499600,504900,512100,520300,529000,536600,541000,543600,545600,548900,553800,557000,558200,558100,558400,559500,560500,561000,564300,567600,571700,576700,579900,581300,583800,586000,588300,593400,598700,601000,599700,599200,600500,602800,603000,601700,601300,603700,607900,611200,611600,610700,612200,614200,615400
268801,Berkley,Washington,DC,Washington,District of Columbia,4236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590700,590700,587200,584800,589200,602600,617000,622100,622000,630200,645000,660700,677200,699300,722400,739700,754700,777400,802500,816600,825000,827500,819400,810400,804800,798800,799400,808700,821400,839100,855900,869600,879800,889500,897400,907100,917800,928900,942700,964600,980300,996000,1015100,1027100,1035100,1050100,1063700,1076000,1090300,1102300,1117300,1122800,1123900,1133700,1148400,1143800,1121200,1108500,1114800,1127900,1139300,1146900,1148300,1151500,1155900,1164200,1184600,1217500,1249000,1274900,1295900,1319700,1342600,1361600,1372800,1382800,1395800,1410700,1420400,1422400,1425400,1430100,1438200,1444500,1449300,1457000,1471900,1484500,1499500,1506800,1502500,1500400,1508000,1512200,1514200,1513500,1511400,1514400,1524600,1535200,1535900,1534900,1537500,1546600,1555800,1565800,1566900,1557500,1546100,1544100,1534600,1517700,1507100,1502600,1499500,1500500,1499600,1495500,1495700,1498700,1496300,1487100,1483600,1484300,1482700,1479400,1479900,1479400,1478600,1480800,1487700,1492200,1497500,1504200,1511300,1518700,1528600,1536500,1536000,1534400,1534400,1526000,1510700,1514000,1523100,1515000,1496800,1491400,1496500,1499100,1490000,1473300,1466300,1465900,1454700,1440100,1444100,1459600,1469400,1468200,1461900,1463500,1473700,1480800,1480200,1485300,1496100,1500500,1499000,1503300,1518100,1539400,1550400,1541300,1529700,1532700,1546400,1562800,1579900,1599800,1610500,1607800,1600400,1592600,1593100,1602400,1614100,1626800,1637500,1640600,1645300,1648900,1649800,1654200,1665700,1685600,1708400,1726900,1744700,1757000,1765300,1777300,1797700,1813500,1821900,1822700,1823400,1821700,1808800,1800700,1817100,1838800,1842500,1839200,1837300
121675,Benning,Washington,DC,Washington,District of Columbia,4285,,,,,,,,,,,,,,,,,,,,,,,,,,,101400,103600,105100,105300,103500,100900,99400,99600,100000,99000,97100,96700,96800,96300,95900,96400,97100,98200,97000,93200,89600,88400,87000,86100,87100,88700,88800,88600,88700,89200,90900,93700,96900,99500,102000,105300,108700,111800,114200,115400,116600,118400,119700,120200,120800,121600,123000,125200,127500,127600,126500,125700,125200,123100,120800,119200,118200,117100,117000,117300,117600,118300,120100,122800,125800,129600,135000,141300,146700,151900,157400,160900,163100,165600,168500,171600,174400,176700,178200,179700,181300,183400,185400,188100,191400,193400,195100,198400,203000,206400,208000,209300,213300,218500,221500,223500,226800,231400,234500,235800,236700,239400,242900,245400,245800,245600,246700,249100,251800,254100,255800,256200,255500,254500,252100,248700,245600,242600,239500,238200,237900,236800,234200,230700,226800,223100,219900,218000,217600,218100,217500,213900,207300,199900,194800,193000,194200,195800,199700,204200,206200,204400,202100,200400,198700,197000,196300,196600,194300,190100,186000,183100,180700,180000,179600,178400,176300,174700,173100,171200,168900,168000,167300,165700,163500,161900,161500,161500,162600,165500,168800,169800,169800,170600,172500,174300,175100,175000,175800,177900,180200,181500,182500,183900,186600,189600,191900,193800,195400,197200,198300,199200,202300,207400,211700,214300,215800,217000,215800,213800,212300,211000,209900,211200,214900,220100,224300,227100,228400,228900,228800,229200,232700,239300,246600,251700,253300,250400,246700,247600,251000
243075,Dominion Hills,Arlington,VA,Washington,Arlington,4350,196700,196900,197500,198400,199500,201200,202900,204100,205800,206900,207200,207900,209100,209800,210500,211000,211500,212200,213000,213800,214600,215300,216200,216800,216100,214900,214200,213700,213000,212800,212800,213300,214600,216300,218700,221500,223900,226200,229200,232500,235500,238100,240600,243600,247400,251700,255400,258900,263300,269100,275400,280800,284800,288200,291800,294700,297600,301200,304800,308400,313000,315900,316100,316700,320000,325600,332400,339700,346400,351700,357400,362800,367300,371000,374200,377300,382600,388800,392900,394900,396800,398900,401300,404700,409300,415100,421800,429900,436700,439300,441400,446700,452100,458200,467500,477600,486600,493900,499700,504400,509900,517300,525800,533500,540400,546100,551100,557900,566000,573900,582900,592300,598800,602800,607700,613900,619200,621100,619200,614400,609700,607300,607100,606500,605100,603200,600900,599900,599200,598200,596700,595700,593500,592100,592100,593100,593200,594000,593700,591500,587800,584200,581800,581800,582500,581900,580100,575400,570700,568200,566300,562100,558300,558100,561200,564200,566400,568900,572200,575300,577600,578800,579800,580700,587900,600200,607600,607300,606200,603300,599400,597200,597400,599300,600100,599900,597700,594500,591300,592000,595500,597900,596000,594500,596000,598200,599800,602700,604100,605200,609800,615000,614800,612400,614200,619800,623400,622200,623200,626500,627100,623900,623600,626000,629700,635300,642300,648300,654200,659900,662800,663600,665500,667700,666100,661300,658600,661900,665700,666900,666600,667700,672900,680700,684900,685600,685800,686100,687800,691300,694300,693300,690500,689900,690800,691500,694300,697300,698700,700800,704300,706200,706300,707300,709700,711400,711800
121676,Benning Heights,Washington,DC,Washington,District of Columbia,4366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97200,95800,94300,92600,90700,90100,89800,88500,87200,86900,86700,88100,90800,93500,95700,97400,98200,99300,101700,104600,107200,109000,110700,113500,116200,118100,119500,120600,121300,122100,122400,123000,124000,124900,125500,127800,130600,131200,130400,130500,131100,129600,126600,123800,124400,127900,131800,133600,134700,136500,138800,141000,143000,145700,149900,153600,155800,157600,159000,159500,161900,166300,170000,174400,179900,184300,188000,192500,196800,200900,206100,209500,209900,210500,213300,216500,220500,225400,229900,234300,238400,241200,242300,244100,247300,251000,252900,252200,250800,250000,249000,247900,247900,247700,247200,248300,249800,249900,250000,251100,251700,251100,249700,247800,245000,242200,240700,241200,240900,240700,240500,239200,237200,236100,235200,233500,232000,230700,228900,225400,221100,216300,212300,209900,208700,207600,207000,206000,203700,201300,199600,197700,195800,193600,191000,189800,189600,188300,186600,186200,186100,186000,184900,183200,180800,178800,176600,174500,172500,171300,171200,171800,172400,171700,170200,169500,170500,172200,173500,174300,174900,175800,177600,178100,179000,182000,185900,188300,190800,193200,196700,199300,199800,201100,204300,206900,207900,208100,209200,212400,215500,217900,220100,222600,226200,229500,231100,231700,232300,232900,234300,236900,241000,245600,248700,249700,249300,248800,247300,248200,252300,258100,262300,265800,267400,269800,272400,274600,276100
403498,Mahaning Heights,Washington,DC,Washington,District of Columbia,4422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86100,87000,87700,88700,89300,89500,89400,89200,89300,89800,89600,89300,89100,88500,87200,86200,85900,86200,86400,86600,86100,85700,87100,90100,92300,93400,94100,94400,94500,95000,95600,96300,97700,99700,101500,103100,104600,104600,104000,104000,105400,106700,107600,108400,110000,111700,113200,114900,116700,118400,121000,124100,127100,129800,132500,134200,135600,137300,139100,140100,141500,143900,146300,148900,151700,154100,155900,158700,162800,166200,168200,171400,176400,182700,188600,191900,193700,196600,200000,203400,207400,211500,213400,213400,212800,212700,213900,216200,218000,219200,221900,224800,225500,226600,231200,237300,241900,244400,245500,246100,245700,244900,243400,241200,240100,239300,238100,236000,234400,234200,234400,233500,232000,230300,226900,222500,218300,215000,210900,207000,203700,199400,194800,192000,191600,190800,192200,194800,195200,193400,193000,193100,191900,189700,187600,187200,187100,187000,186100,185700,184900,183700,181700,179600,177300,175100,172800,170100,167300,166000,165000,163900,163600,163900,163700,163200,163800,165600,167300,167600,168200,169200,170400,170900,171800,173100,174900,177200,180300,183300,186400,189100,191300,193300,195100,196200,197500,199600,202000,203900,205000,206900,210400,213900,216100,217500,217400,216600,215600,213800,212300,212700,214400,216900,219200,221100,222700,223500,223800,226500,232700,240000,246100,249900,251000,250800,251900,254400,256600
274002,Highland Park - Overlee Knolls,Arlington,VA,Washington,Arlington,4472,231200,230200,229200,228200,227600,227000,226800,226600,226100,225100,224400,224300,224900,225700,225100,224600,225700,227500,228100,228800,230000,231600,233000,234700,235000,234000,233500,233800,233600,233500,234200,235800,238300,240800,243100,244800,246300,248700,252600,257400,262200,266200,270200,273500,275600,277900,280800,282400,284200,286900,290100,292800,294600,295600,298000,302200,307100,312300,316000,319500,324000,329200,334200,339100,344000,350200,356600,362000,367000,372200,378800,387100,395300,401000,405100,408400,413000,418200,421700,423400,426200,429600,433200,436900,440900,445600,450700,455200,459400,463500,468800,476400,483900,491600,501800,513000,521200,528100,536300,545300,553400,561000,568300,576100,582700,587600,592300,598700,607600,617200,624900,631100,637000,642600,647000,650400,653800,654500,650700,645800,642900,639900,636600,635700,635900,635100,634400,633600,631000,629800,631600,635500,638400,640100,641100,641900,641800,641500,640200,638000,635000,631500,628900,626600,622900,618700,615400,610700,606500,604300,604100,604200,603400,602300,603500,606000,609300,613900,617900,619000,619900,622200,624200,622900,630300,645000,652800,651900,652400,651300,652400,658900,663800,665400,665200,665800,664400,663800,662400,659800,656200,657100,657000,655400,655100,656900,658700,662600,665900,667500,668000,668900,668800,667300,667300,669700,672000,672800,675400,677800,675800,669900,670300,678300,688300,695500,701700,707400,714900,717200,714900,715900,722500,727000,729300,727600,723900,722600,724400,727400,730500,733800,739300,746000,748000,749000,751800,755200,758000,763800,768500,768100,764600,763900,768100,773300,776100,775500,773800,774500,777200,778200,777000,775800,775200,778700,783600
245297,Madison Manor,Arlington,VA,Washington,Arlington,4519,220900,216700,215200,216100,216900,217800,218800,219200,219200,218800,218700,219200,220800,222300,222300,222300,223100,224200,225100,226000,227000,228700,230300,231600,232200,231400,230600,230500,230500,230900,231600,233200,235400,236800,237600,239200,241900,245300,249600,253500,257400,260700,263400,265900,268200,270000,272700,275800,279700,285300,291100,295000,298100,301100,304500,308200,312600,318000,322200,324100,327100,330900,334800,339100,344200,349700,354800,359800,365000,369800,376000,384400,391100,395400,398700,402000,405500,409800,413900,418300,422900,426600,430500,435700,440700,443500,446100,450200,454700,458500,463100,468900,475100,481700,488500,495700,504200,512300,519600,528600,537900,546600,555300,563200,569400,575900,583300,591400,601300,613300,624200,630200,631700,633900,638000,642800,645000,643700,641000,637400,632200,628900,626500,624100,623200,622300,620100,617100,614500,613100,612800,613800,615200,615800,617200,621800,626300,628700,628500,628600,627700,625400,623500,623200,622200,620500,617300,611300,605700,602300,600000,598800,597500,595500,595100,596200,598100,602600,607300,610000,612700,616300,617500,612600,620300,640800,653600,651400,647200,640100,634800,633800,634500,636000,637100,636800,632400,626100,622300,622100,621400,620800,619100,617400,617500,619800,625800,635500,640800,640800,641200,642200,642400,641600,643600,650700,655900,654400,653000,653400,650600,646400,646400,652700,661900,671600,679300,683800,686000,687200,688500,691900,696700,698700,698400,697500,697900,699500,701400,702300,702900,703100,704400,706600,707800,709500,712400,715600,719000,723500,727400,729800,732100,736100,739800,742500,745100,747700,749400,751000,753100,756500,759200,759700,759500,760500,761400
